sample	strainID	genus	species	count
63_BS3	HAMBI-2659	Stenotrophomonas	maltophilia	1541
63_BS3	HAMBI-2792	Moraxella	canis	0
63_BS3	HAMBI-3031	Niabella	yanshanensis	136
63_BS3	HAMBI-3237	Microvirga	lotononidis	5
63_BS4	HAMBI-0006	Pseudomonas	putida	771
63_BS4	HAMBI-0097	Acinetobacter	lwoffii	0
63_BS4	HAMBI-0105	Agrobacterium	tumefaciens	446
63_BS4	HAMBI-0262	Brevundimonas	bullata	0
63_BS4	HAMBI-0403	Comamonas	testosteroni	3826
63_BS4	HAMBI-1279	Hafnia	alvei	44
63_BS4	HAMBI-1287	Citrobacter	koseri	8856
63_BS4	HAMBI-1292	Morganella	morganii	81
63_BS4	HAMBI-1299	Kluyvera	intermedia	29
63_BS4	HAMBI-1842	Sphingobium	yanoikuyae	185
63_BS4	HAMBI-1896	Sphingobacterium	spiritivorum	1590
63_BS4	HAMBI-1972	Aeromonas	caviae	4287
63_BS4	HAMBI-1977	Pseudomonas	chlororaphis	730
63_BS4	HAMBI-1988	Chitinophaga	sancti	0
63_BS4	HAMBI-2159	Paraburkholderia	caryophylli	2
63_BS4	HAMBI-2160	Bordetella	avium	90
63_BS4	HAMBI-2164	Cupriavidus	necator	19
63_BS4	HAMBI-2443	Paracoccus	denitrificans	30
63_BS4	HAMBI-2494	Paraburkholderia	kururiensis	21
63_BS4	HAMBI-2659	Stenotrophomonas	maltophilia	1352
63_BS4	HAMBI-2792	Moraxella	canis	0
63_BS4	HAMBI-3031	Niabella	yanshanensis	103
63_BS4	HAMBI-3237	Microvirga	lotononidis	3
63_BS5	HAMBI-0006	Pseudomonas	putida	588
63_BS5	HAMBI-0097	Acinetobacter	lwoffii	0
63_BS5	HAMBI-0105	Agrobacterium	tumefaciens	383
63_BS5	HAMBI-0262	Brevundimonas	bullata	0
63_BS5	HAMBI-0403	Comamonas	testosteroni	2866
63_BS5	HAMBI-1279	Hafnia	alvei	57
63_BS5	HAMBI-1287	Citrobacter	koseri	10023
63_BS5	HAMBI-1292	Morganella	morganii	107
63_BS5	HAMBI-1299	Kluyvera	intermedia	15
63_BS5	HAMBI-1842	Sphingobium	yanoikuyae	167
63_BS5	HAMBI-1896	Sphingobacterium	spiritivorum	2744
63_BS5	HAMBI-1972	Aeromonas	caviae	4371
63_BS5	HAMBI-1977	Pseudomonas	chlororaphis	1110
63_BS5	HAMBI-1988	Chitinophaga	sancti	0
63_BS5	HAMBI-2159	Paraburkholderia	caryophylli	0
63_BS5	HAMBI-2160	Bordetella	avium	109
63_BS5	HAMBI-2164	Cupriavidus	necator	18
63_BS5	HAMBI-2443	Paracoccus	denitrificans	19
63_BS5	HAMBI-2494	Paraburkholderia	kururiensis	22
63_BS5	HAMBI-2659	Stenotrophomonas	maltophilia	1147
63_BS5	HAMBI-2792	Moraxella	canis	0
63_BS5	HAMBI-3031	Niabella	yanshanensis	100
63_BS5	HAMBI-3237	Microvirga	lotononidis	2
63_BS6	HAMBI-0006	Pseudomonas	putida	864
63_BS6	HAMBI-0097	Acinetobacter	lwoffii	0
63_BS6	HAMBI-0105	Agrobacterium	tumefaciens	512
63_BS6	HAMBI-0262	Brevundimonas	bullata	0
63_BS6	HAMBI-0403	Comamonas	testosteroni	4470
63_BS6	HAMBI-1279	Hafnia	alvei	69
63_BS6	HAMBI-1287	Citrobacter	koseri	11147
63_BS6	HAMBI-1292	Morganella	morganii	103
63_BS6	HAMBI-1299	Kluyvera	intermedia	22
63_BS6	HAMBI-1842	Sphingobium	yanoikuyae	187
63_BS6	HAMBI-1896	Sphingobacterium	spiritivorum	3404
63_BS6	HAMBI-1972	Aeromonas	caviae	5115
63_BS6	HAMBI-1977	Pseudomonas	chlororaphis	1180
63_BS6	HAMBI-1988	Chitinophaga	sancti	0
63_BS6	HAMBI-2159	Paraburkholderia	caryophylli	0
63_BS6	HAMBI-2160	Bordetella	avium	117
63_BS6	HAMBI-2164	Cupriavidus	necator	13
63_BS6	HAMBI-2443	Paracoccus	denitrificans	35
63_BS6	HAMBI-2494	Paraburkholderia	kururiensis	26
63_BS6	HAMBI-2659	Stenotrophomonas	maltophilia	1467
63_BS6	HAMBI-2792	Moraxella	canis	0
63_BS6	HAMBI-3031	Niabella	yanshanensis	159
63_BS6	HAMBI-3237	Microvirga	lotononidis	3
69_B1	HAMBI-0006	Pseudomonas	putida	3057
69_B1	HAMBI-0097	Acinetobacter	lwoffii	0
69_B1	HAMBI-0105	Agrobacterium	tumefaciens	995
69_B1	HAMBI-0262	Brevundimonas	bullata	0
69_B1	HAMBI-0403	Comamonas	testosteroni	1285
69_B1	HAMBI-1279	Hafnia	alvei	84
69_B1	HAMBI-1287	Citrobacter	koseri	4923
69_B1	HAMBI-1292	Morganella	morganii	128
69_B1	HAMBI-1299	Kluyvera	intermedia	82
69_B1	HAMBI-1842	Sphingobium	yanoikuyae	317
69_B1	HAMBI-1896	Sphingobacterium	spiritivorum	2532
69_B1	HAMBI-1972	Aeromonas	caviae	10000
69_B1	HAMBI-1977	Pseudomonas	chlororaphis	1559
69_B1	HAMBI-1988	Chitinophaga	sancti	0
69_B1	HAMBI-2159	Paraburkholderia	caryophylli	2
69_B1	HAMBI-2160	Bordetella	avium	100
69_B1	HAMBI-2164	Cupriavidus	necator	15
69_B1	HAMBI-2443	Paracoccus	denitrificans	32
69_B1	HAMBI-2494	Paraburkholderia	kururiensis	16
69_B1	HAMBI-2659	Stenotrophomonas	maltophilia	1091
69_B1	HAMBI-2792	Moraxella	canis	0
69_B1	HAMBI-3031	Niabella	yanshanensis	78
69_B1	HAMBI-3237	Microvirga	lotononidis	20
69_B2	HAMBI-0006	Pseudomonas	putida	2700
69_B2	HAMBI-0097	Acinetobacter	lwoffii	0
69_B2	HAMBI-0105	Agrobacterium	tumefaciens	874
69_B2	HAMBI-0262	Brevundimonas	bullata	0
69_B2	HAMBI-0403	Comamonas	testosteroni	1520
69_B2	HAMBI-1279	Hafnia	alvei	88
69_B2	HAMBI-1287	Citrobacter	koseri	4749
69_B2	HAMBI-1292	Morganella	morganii	61
69_B2	HAMBI-1299	Kluyvera	intermedia	59
69_B2	HAMBI-1842	Sphingobium	yanoikuyae	229
69_B2	HAMBI-1896	Sphingobacterium	spiritivorum	1824
69_B2	HAMBI-1972	Aeromonas	caviae	8677
69_B2	HAMBI-1977	Pseudomonas	chlororaphis	1142
69_B2	HAMBI-1988	Chitinophaga	sancti	0
69_B2	HAMBI-2159	Paraburkholderia	caryophylli	2
69_B2	HAMBI-2160	Bordetella	avium	64
69_B2	HAMBI-2164	Cupriavidus	necator	15
69_B2	HAMBI-2443	Paracoccus	denitrificans	42
69_B2	HAMBI-2494	Paraburkholderia	kururiensis	12
69_B2	HAMBI-2659	Stenotrophomonas	maltophilia	899
69_B2	HAMBI-2792	Moraxella	canis	0
69_B2	HAMBI-3031	Niabella	yanshanensis	52
69_B2	HAMBI-3237	Microvirga	lotononidis	19
69_B3	HAMBI-0006	Pseudomonas	putida	2621
69_B3	HAMBI-0097	Acinetobacter	lwoffii	0
69_B3	HAMBI-0105	Agrobacterium	tumefaciens	780
69_B3	HAMBI-0262	Brevundimonas	bullata	0
69_B3	HAMBI-0403	Comamonas	testosteroni	1359
69_B3	HAMBI-1279	Hafnia	alvei	86
69_B3	HAMBI-1287	Citrobacter	koseri	5751
69_B3	HAMBI-1292	Morganella	morganii	130
69_B3	HAMBI-1299	Kluyvera	intermedia	86
69_B3	HAMBI-1842	Sphingobium	yanoikuyae	373
69_B3	HAMBI-1896	Sphingobacterium	spiritivorum	2003
69_B3	HAMBI-1972	Aeromonas	caviae	7345
69_B3	HAMBI-1977	Pseudomonas	chlororaphis	1087
69_B3	HAMBI-1988	Chitinophaga	sancti	0
69_B3	HAMBI-2159	Paraburkholderia	caryophylli	3
69_B3	HAMBI-2160	Bordetella	avium	81
69_B3	HAMBI-2164	Cupriavidus	necator	14
69_B3	HAMBI-2443	Paracoccus	denitrificans	46
69_B3	HAMBI-2494	Paraburkholderia	kururiensis	17
69_B3	HAMBI-2659	Stenotrophomonas	maltophilia	749
69_B3	HAMBI-2792	Moraxella	canis	0
69_B3	HAMBI-3031	Niabella	yanshanensis	34
69_B3	HAMBI-3237	Microvirga	lotononidis	18
69_B4	HAMBI-0006	Pseudomonas	putida	2631
69_B4	HAMBI-0097	Acinetobacter	lwoffii	0
69_B4	HAMBI-0105	Agrobacterium	tumefaciens	910
69_B4	HAMBI-0262	Brevundimonas	bullata	0
69_B4	HAMBI-0403	Comamonas	testosteroni	1621
69_B4	HAMBI-1279	Hafnia	alvei	126
69_B4	HAMBI-1287	Citrobacter	koseri	7161
69_B4	HAMBI-1292	Morganella	morganii	124
69_B4	HAMBI-1299	Kluyvera	intermedia	72
69_B4	HAMBI-1842	Sphingobium	yanoikuyae	277
69_B4	HAMBI-1896	Sphingobacterium	spiritivorum	2940
69_B4	HAMBI-1972	Aeromonas	caviae	9128
69_B4	HAMBI-1977	Pseudomonas	chlororaphis	899
69_B4	HAMBI-1988	Chitinophaga	sancti	0
69_B4	HAMBI-2159	Paraburkholderia	caryophylli	1
69_B4	HAMBI-2160	Bordetella	avium	104
69_B4	HAMBI-2164	Cupriavidus	necator	18
69_B4	HAMBI-2443	Paracoccus	denitrificans	30
69_B4	HAMBI-2494	Paraburkholderia	kururiensis	14
69_B4	HAMBI-2659	Stenotrophomonas	maltophilia	986
69_B4	HAMBI-2792	Moraxella	canis	0
69_B4	HAMBI-3031	Niabella	yanshanensis	58
69_B4	HAMBI-3237	Microvirga	lotononidis	12
69_B5	HAMBI-0006	Pseudomonas	putida	4046
69_B5	HAMBI-0097	Acinetobacter	lwoffii	0
69_B5	HAMBI-0105	Agrobacterium	tumefaciens	928
69_B5	HAMBI-0262	Brevundimonas	bullata	0
69_B5	HAMBI-0403	Comamonas	testosteroni	1347
69_B5	HAMBI-1279	Hafnia	alvei	59
69_B5	HAMBI-1287	Citrobacter	koseri	5728
69_B5	HAMBI-1292	Morganella	morganii	112
69_B5	HAMBI-1299	Kluyvera	intermedia	65
69_B5	HAMBI-1842	Sphingobium	yanoikuyae	449
69_B5	HAMBI-1896	Sphingobacterium	spiritivorum	2404
69_B5	HAMBI-1972	Aeromonas	caviae	10411
69_B5	HAMBI-1977	Pseudomonas	chlororaphis	1474
69_B5	HAMBI-1988	Chitinophaga	sancti	0
69_B5	HAMBI-2159	Paraburkholderia	caryophylli	1
69_B5	HAMBI-2160	Bordetella	avium	76
69_B5	HAMBI-2164	Cupriavidus	necator	7
69_B5	HAMBI-2443	Paracoccus	denitrificans	31
69_B5	HAMBI-2494	Paraburkholderia	kururiensis	15
69_B5	HAMBI-2659	Stenotrophomonas	maltophilia	695
69_B5	HAMBI-2792	Moraxella	canis	0
69_B5	HAMBI-3031	Niabella	yanshanensis	87
69_B5	HAMBI-3237	Microvirga	lotononidis	17
69_B6	HAMBI-0006	Pseudomonas	putida	5139
69_B6	HAMBI-0097	Acinetobacter	lwoffii	0
69_B6	HAMBI-0105	Agrobacterium	tumefaciens	1190
69_B6	HAMBI-0262	Brevundimonas	bullata	0
69_B6	HAMBI-0403	Comamonas	testosteroni	2086
69_B6	HAMBI-1279	Hafnia	alvei	84
69_B6	HAMBI-1287	Citrobacter	koseri	7511
69_B6	HAMBI-1292	Morganella	morganii	137
69_B6	HAMBI-1299	Kluyvera	intermedia	61
69_B6	HAMBI-1842	Sphingobium	yanoikuyae	441
69_B6	HAMBI-1896	Sphingobacterium	spiritivorum	2074
69_B6	HAMBI-1972	Aeromonas	caviae	13178
69_B6	HAMBI-1977	Pseudomonas	chlororaphis	1511
69_B6	HAMBI-1988	Chitinophaga	sancti	0
69_B6	HAMBI-2159	Paraburkholderia	caryophylli	0
69_B6	HAMBI-2160	Bordetella	avium	101
69_B6	HAMBI-2164	Cupriavidus	necator	7
69_B6	HAMBI-2443	Paracoccus	denitrificans	59
69_B6	HAMBI-2494	Paraburkholderia	kururiensis	14
69_B6	HAMBI-2659	Stenotrophomonas	maltophilia	1055
69_B6	HAMBI-2792	Moraxella	canis	0
69_B6	HAMBI-3031	Niabella	yanshanensis	90
69_B6	HAMBI-3237	Microvirga	lotononidis	22
69_BS1	HAMBI-0006	Pseudomonas	putida	5002
69_BS1	HAMBI-0097	Acinetobacter	lwoffii	1
69_BS1	HAMBI-0105	Agrobacterium	tumefaciens	871
69_BS1	HAMBI-0262	Brevundimonas	bullata	0
69_BS1	HAMBI-0403	Comamonas	testosteroni	2530
69_BS1	HAMBI-1279	Hafnia	alvei	83
69_BS1	HAMBI-1287	Citrobacter	koseri	8556
69_BS1	HAMBI-1292	Morganella	morganii	110
69_BS1	HAMBI-1299	Kluyvera	intermedia	44
69_BS1	HAMBI-1842	Sphingobium	yanoikuyae	316
69_BS1	HAMBI-1896	Sphingobacterium	spiritivorum	2402
69_BS1	HAMBI-1972	Aeromonas	caviae	7153
69_BS1	HAMBI-1977	Pseudomonas	chlororaphis	1213
69_BS1	HAMBI-1988	Chitinophaga	sancti	0
69_BS1	HAMBI-2159	Paraburkholderia	caryophylli	1
69_BS1	HAMBI-2160	Bordetella	avium	80
69_BS1	HAMBI-2164	Cupriavidus	necator	11
69_BS1	HAMBI-2443	Paracoccus	denitrificans	47
69_BS1	HAMBI-2494	Paraburkholderia	kururiensis	10
69_BS1	HAMBI-2659	Stenotrophomonas	maltophilia	1154
69_BS1	HAMBI-2792	Moraxella	canis	0
69_BS1	HAMBI-3031	Niabella	yanshanensis	220
69_BS1	HAMBI-3237	Microvirga	lotononidis	7
69_BS2	HAMBI-0006	Pseudomonas	putida	2441
69_BS2	HAMBI-0097	Acinetobacter	lwoffii	0
69_BS2	HAMBI-0105	Agrobacterium	tumefaciens	741
69_BS2	HAMBI-0262	Brevundimonas	bullata	0
69_BS2	HAMBI-0403	Comamonas	testosteroni	3730
69_BS2	HAMBI-1279	Hafnia	alvei	88
69_BS2	HAMBI-1287	Citrobacter	koseri	8844
69_BS2	HAMBI-1292	Morganella	morganii	110
69_BS2	HAMBI-1299	Kluyvera	intermedia	73
69_BS2	HAMBI-1842	Sphingobium	yanoikuyae	520
69_BS2	HAMBI-1896	Sphingobacterium	spiritivorum	1732
69_BS2	HAMBI-1972	Aeromonas	caviae	6782
69_BS2	HAMBI-1977	Pseudomonas	chlororaphis	1733
69_BS2	HAMBI-1988	Chitinophaga	sancti	0
69_BS2	HAMBI-2159	Paraburkholderia	caryophylli	1
69_BS2	HAMBI-2160	Bordetella	avium	82
69_BS2	HAMBI-2164	Cupriavidus	necator	29
69_BS2	HAMBI-2443	Paracoccus	denitrificans	31
69_BS2	HAMBI-2494	Paraburkholderia	kururiensis	13
69_BS2	HAMBI-2659	Stenotrophomonas	maltophilia	1240
69_BS2	HAMBI-2792	Moraxella	canis	0
69_BS2	HAMBI-3031	Niabella	yanshanensis	191
69_BS2	HAMBI-3237	Microvirga	lotononidis	8
69_BS3	HAMBI-0006	Pseudomonas	putida	2381
69_BS3	HAMBI-0097	Acinetobacter	lwoffii	0
69_BS3	HAMBI-0105	Agrobacterium	tumefaciens	872
69_BS3	HAMBI-0262	Brevundimonas	bullata	0
69_BS3	HAMBI-0403	Comamonas	testosteroni	1286
69_BS3	HAMBI-1279	Hafnia	alvei	82
69_BS3	HAMBI-1287	Citrobacter	koseri	8439
69_BS3	HAMBI-1292	Morganella	morganii	127
69_BS3	HAMBI-1299	Kluyvera	intermedia	42
69_BS3	HAMBI-1842	Sphingobium	yanoikuyae	594
69_BS3	HAMBI-1896	Sphingobacterium	spiritivorum	2666
69_BS3	HAMBI-1972	Aeromonas	caviae	6071
69_BS3	HAMBI-1977	Pseudomonas	chlororaphis	4146
69_BS3	HAMBI-1988	Chitinophaga	sancti	0
69_BS3	HAMBI-2159	Paraburkholderia	caryophylli	0
69_BS3	HAMBI-2160	Bordetella	avium	73
69_BS3	HAMBI-2164	Cupriavidus	necator	32
69_BS3	HAMBI-2443	Paracoccus	denitrificans	60
69_BS3	HAMBI-2494	Paraburkholderia	kururiensis	18
69_BS3	HAMBI-2659	Stenotrophomonas	maltophilia	1142
69_BS3	HAMBI-2792	Moraxella	canis	0
69_BS3	HAMBI-3031	Niabella	yanshanensis	152
69_BS3	HAMBI-3237	Microvirga	lotononidis	6
69_BS4	HAMBI-0006	Pseudomonas	putida	2318
69_BS4	HAMBI-0097	Acinetobacter	lwoffii	0
69_BS4	HAMBI-0105	Agrobacterium	tumefaciens	967
69_BS4	HAMBI-0262	Brevundimonas	bullata	0
69_BS4	HAMBI-0403	Comamonas	testosteroni	1346
69_BS4	HAMBI-1279	Hafnia	alvei	73
69_BS4	HAMBI-1287	Citrobacter	koseri	7153
69_BS4	HAMBI-1292	Morganella	morganii	82
69_BS4	HAMBI-1299	Kluyvera	intermedia	34
69_BS4	HAMBI-1842	Sphingobium	yanoikuyae	396
69_BS4	HAMBI-1896	Sphingobacterium	spiritivorum	1806
69_BS4	HAMBI-1972	Aeromonas	caviae	5382
69_BS4	HAMBI-1977	Pseudomonas	chlororaphis	3678
69_BS4	HAMBI-1988	Chitinophaga	sancti	0
69_BS4	HAMBI-2159	Paraburkholderia	caryophylli	2
69_BS4	HAMBI-2160	Bordetella	avium	79
69_BS4	HAMBI-2164	Cupriavidus	necator	24
69_BS4	HAMBI-2443	Paracoccus	denitrificans	31
69_BS4	HAMBI-2494	Paraburkholderia	kururiensis	12
69_BS4	HAMBI-2659	Stenotrophomonas	maltophilia	837
69_BS4	HAMBI-2792	Moraxella	canis	0
69_BS4	HAMBI-3031	Niabella	yanshanensis	113
69_BS4	HAMBI-3237	Microvirga	lotononidis	4
69_BS5	HAMBI-0006	Pseudomonas	putida	1612
69_BS5	HAMBI-0097	Acinetobacter	lwoffii	0
69_BS5	HAMBI-0105	Agrobacterium	tumefaciens	782
69_BS5	HAMBI-0262	Brevundimonas	bullata	0
69_BS5	HAMBI-0403	Comamonas	testosteroni	2062
69_BS5	HAMBI-1279	Hafnia	alvei	73
69_BS5	HAMBI-1287	Citrobacter	koseri	9125
69_BS5	HAMBI-1292	Morganella	morganii	98
69_BS5	HAMBI-1299	Kluyvera	intermedia	36
69_BS5	HAMBI-1842	Sphingobium	yanoikuyae	834
69_BS5	HAMBI-1896	Sphingobacterium	spiritivorum	1690
69_BS5	HAMBI-1972	Aeromonas	caviae	4091
69_BS5	HAMBI-1977	Pseudomonas	chlororaphis	3091
69_BS5	HAMBI-1988	Chitinophaga	sancti	0
69_BS5	HAMBI-2159	Paraburkholderia	caryophylli	0
69_BS5	HAMBI-2160	Bordetella	avium	78
69_BS5	HAMBI-2164	Cupriavidus	necator	13
69_BS5	HAMBI-2443	Paracoccus	denitrificans	37
69_BS5	HAMBI-2494	Paraburkholderia	kururiensis	18
69_BS5	HAMBI-2659	Stenotrophomonas	maltophilia	662
69_BS5	HAMBI-2792	Moraxella	canis	0
69_BS5	HAMBI-3031	Niabella	yanshanensis	90
69_BS5	HAMBI-3237	Microvirga	lotononidis	3
69_BS6	HAMBI-0006	Pseudomonas	putida	1883
69_BS6	HAMBI-0097	Acinetobacter	lwoffii	2
69_BS6	HAMBI-0105	Agrobacterium	tumefaciens	771
69_BS6	HAMBI-0262	Brevundimonas	bullata	0
69_BS6	HAMBI-0403	Comamonas	testosteroni	2269
69_BS6	HAMBI-1279	Hafnia	alvei	106
69_BS6	HAMBI-1287	Citrobacter	koseri	8634
69_BS6	HAMBI-1292	Morganella	morganii	111
69_BS6	HAMBI-1299	Kluyvera	intermedia	51
69_BS6	HAMBI-1842	Sphingobium	yanoikuyae	619
69_BS6	HAMBI-1896	Sphingobacterium	spiritivorum	2410
69_BS6	HAMBI-1972	Aeromonas	caviae	9353
69_BS6	HAMBI-1977	Pseudomonas	chlororaphis	2259
69_BS6	HAMBI-1988	Chitinophaga	sancti	0
69_BS6	HAMBI-2159	Paraburkholderia	caryophylli	0
69_BS6	HAMBI-2160	Bordetella	avium	79
69_BS6	HAMBI-2164	Cupriavidus	necator	15
69_BS6	HAMBI-2443	Paracoccus	denitrificans	36
69_BS6	HAMBI-2494	Paraburkholderia	kururiensis	11
69_BS6	HAMBI-2659	Stenotrophomonas	maltophilia	682
69_BS6	HAMBI-2792	Moraxella	canis	0
69_BS6	HAMBI-3031	Niabella	yanshanensis	91
69_BS6	HAMBI-3237	Microvirga	lotononidis	8
73_B1	HAMBI-0006	Pseudomonas	putida	3068
73_B1	HAMBI-0097	Acinetobacter	lwoffii	0
73_B1	HAMBI-0105	Agrobacterium	tumefaciens	353
73_B1	HAMBI-0262	Brevundimonas	bullata	0
73_B1	HAMBI-0403	Comamonas	testosteroni	821
73_B1	HAMBI-1279	Hafnia	alvei	72
73_B1	HAMBI-1287	Citrobacter	koseri	1861
73_B1	HAMBI-1292	Morganella	morganii	76
73_B1	HAMBI-1299	Kluyvera	intermedia	39
73_B1	HAMBI-1842	Sphingobium	yanoikuyae	126
73_B1	HAMBI-1896	Sphingobacterium	spiritivorum	881
73_B1	HAMBI-1972	Aeromonas	caviae	8332
73_B1	HAMBI-1977	Pseudomonas	chlororaphis	519
73_B1	HAMBI-1988	Chitinophaga	sancti	0
73_B1	HAMBI-2159	Paraburkholderia	caryophylli	2
73_B1	HAMBI-2160	Bordetella	avium	36
73_B1	HAMBI-2164	Cupriavidus	necator	5
73_B1	HAMBI-2443	Paracoccus	denitrificans	31
73_B1	HAMBI-2494	Paraburkholderia	kururiensis	6
73_B1	HAMBI-2659	Stenotrophomonas	maltophilia	506
73_B1	HAMBI-2792	Moraxella	canis	0
73_B1	HAMBI-3031	Niabella	yanshanensis	36
73_B1	HAMBI-3237	Microvirga	lotononidis	14
73_B2	HAMBI-0006	Pseudomonas	putida	3269
73_B2	HAMBI-0097	Acinetobacter	lwoffii	0
73_B2	HAMBI-0105	Agrobacterium	tumefaciens	683
73_B2	HAMBI-0262	Brevundimonas	bullata	0
73_B2	HAMBI-0403	Comamonas	testosteroni	875
73_B2	HAMBI-1279	Hafnia	alvei	31
73_B2	HAMBI-1287	Citrobacter	koseri	1039
73_B2	HAMBI-1292	Morganella	morganii	87
73_B2	HAMBI-1299	Kluyvera	intermedia	26
73_B2	HAMBI-1842	Sphingobium	yanoikuyae	117
73_B2	HAMBI-1896	Sphingobacterium	spiritivorum	1187
73_B2	HAMBI-1972	Aeromonas	caviae	12040
73_B2	HAMBI-1977	Pseudomonas	chlororaphis	338
73_B2	HAMBI-1988	Chitinophaga	sancti	0
73_B2	HAMBI-2159	Paraburkholderia	caryophylli	0
73_B2	HAMBI-2160	Bordetella	avium	44
73_B2	HAMBI-2164	Cupriavidus	necator	6
73_B2	HAMBI-2443	Paracoccus	denitrificans	26
73_B2	HAMBI-2494	Paraburkholderia	kururiensis	13
73_B2	HAMBI-2659	Stenotrophomonas	maltophilia	471
73_B2	HAMBI-2792	Moraxella	canis	0
73_B2	HAMBI-3031	Niabella	yanshanensis	48
73_B2	HAMBI-3237	Microvirga	lotononidis	21
73_B3	HAMBI-0006	Pseudomonas	putida	3352
73_B3	HAMBI-0097	Acinetobacter	lwoffii	0
73_B3	HAMBI-0105	Agrobacterium	tumefaciens	669
73_B3	HAMBI-0262	Brevundimonas	bullata	0
73_B3	HAMBI-0403	Comamonas	testosteroni	925
73_B3	HAMBI-1279	Hafnia	alvei	54
73_B3	HAMBI-1287	Citrobacter	koseri	1457
73_B3	HAMBI-1292	Morganella	morganii	64
73_B3	HAMBI-1299	Kluyvera	intermedia	48
73_B3	HAMBI-1842	Sphingobium	yanoikuyae	119
73_B3	HAMBI-1896	Sphingobacterium	spiritivorum	1216
73_B3	HAMBI-1972	Aeromonas	caviae	10679
73_B3	HAMBI-1977	Pseudomonas	chlororaphis	113
73_B3	HAMBI-1988	Chitinophaga	sancti	0
73_B3	HAMBI-2159	Paraburkholderia	caryophylli	1
73_B3	HAMBI-2160	Bordetella	avium	46
73_B3	HAMBI-2164	Cupriavidus	necator	7
73_B3	HAMBI-2443	Paracoccus	denitrificans	14
73_B3	HAMBI-2494	Paraburkholderia	kururiensis	8
73_B3	HAMBI-2659	Stenotrophomonas	maltophilia	328
73_B3	HAMBI-2792	Moraxella	canis	0
73_B3	HAMBI-3031	Niabella	yanshanensis	51
73_B3	HAMBI-3237	Microvirga	lotononidis	19
73_B4	HAMBI-0006	Pseudomonas	putida	3754
73_B4	HAMBI-0097	Acinetobacter	lwoffii	0
73_B4	HAMBI-0105	Agrobacterium	tumefaciens	674
73_B4	HAMBI-0262	Brevundimonas	bullata	0
73_B4	HAMBI-0403	Comamonas	testosteroni	723
73_B4	HAMBI-1279	Hafnia	alvei	59
73_B4	HAMBI-1287	Citrobacter	koseri	1852
73_B4	HAMBI-1292	Morganella	morganii	95
73_B4	HAMBI-1299	Kluyvera	intermedia	46
73_B4	HAMBI-1842	Sphingobium	yanoikuyae	136
73_B4	HAMBI-1896	Sphingobacterium	spiritivorum	1301
73_B4	HAMBI-1972	Aeromonas	caviae	11046
73_B4	HAMBI-1977	Pseudomonas	chlororaphis	170
73_B4	HAMBI-1988	Chitinophaga	sancti	0
73_B4	HAMBI-2159	Paraburkholderia	caryophylli	0
73_B4	HAMBI-2160	Bordetella	avium	45
73_B4	HAMBI-2164	Cupriavidus	necator	5
73_B4	HAMBI-2443	Paracoccus	denitrificans	22
73_B4	HAMBI-2494	Paraburkholderia	kururiensis	8
73_B4	HAMBI-2659	Stenotrophomonas	maltophilia	433
73_B4	HAMBI-2792	Moraxella	canis	0
73_B4	HAMBI-3031	Niabella	yanshanensis	38
73_B4	HAMBI-3237	Microvirga	lotononidis	20
73_B5	HAMBI-0006	Pseudomonas	putida	3532
73_B5	HAMBI-0097	Acinetobacter	lwoffii	0
73_B5	HAMBI-0105	Agrobacterium	tumefaciens	565
73_B5	HAMBI-0262	Brevundimonas	bullata	0
73_B5	HAMBI-0403	Comamonas	testosteroni	717
73_B5	HAMBI-1279	Hafnia	alvei	85
73_B5	HAMBI-1287	Citrobacter	koseri	2529
73_B5	HAMBI-1292	Morganella	morganii	92
73_B5	HAMBI-1299	Kluyvera	intermedia	47
73_B5	HAMBI-1842	Sphingobium	yanoikuyae	223
73_B5	HAMBI-1896	Sphingobacterium	spiritivorum	1311
73_B5	HAMBI-1972	Aeromonas	caviae	6979
73_B5	HAMBI-1977	Pseudomonas	chlororaphis	270
73_B5	HAMBI-1988	Chitinophaga	sancti	0
73_B5	HAMBI-2159	Paraburkholderia	caryophylli	0
73_B5	HAMBI-2160	Bordetella	avium	37
73_B5	HAMBI-2164	Cupriavidus	necator	2
73_B5	HAMBI-2443	Paracoccus	denitrificans	34
73_B5	HAMBI-2494	Paraburkholderia	kururiensis	4
73_B5	HAMBI-2659	Stenotrophomonas	maltophilia	368
73_B5	HAMBI-2792	Moraxella	canis	0
73_B5	HAMBI-3031	Niabella	yanshanensis	56
73_B5	HAMBI-3237	Microvirga	lotononidis	13
73_B6	HAMBI-0006	Pseudomonas	putida	2640
73_B6	HAMBI-0097	Acinetobacter	lwoffii	0
73_B6	HAMBI-0105	Agrobacterium	tumefaciens	577
73_B6	HAMBI-0262	Brevundimonas	bullata	0
73_B6	HAMBI-0403	Comamonas	testosteroni	644
73_B6	HAMBI-1279	Hafnia	alvei	98
73_B6	HAMBI-1287	Citrobacter	koseri	2355
73_B6	HAMBI-1292	Morganella	morganii	85
73_B6	HAMBI-1299	Kluyvera	intermedia	51
73_B6	HAMBI-1842	Sphingobium	yanoikuyae	110
73_B6	HAMBI-1896	Sphingobacterium	spiritivorum	1029
73_B6	HAMBI-1972	Aeromonas	caviae	6764
73_B6	HAMBI-1977	Pseudomonas	chlororaphis	368
73_B6	HAMBI-1988	Chitinophaga	sancti	1
73_B6	HAMBI-2159	Paraburkholderia	caryophylli	1
