sample	strainID	genus	species	count	count_correct	f_correct
45_B6	HAMBI-1972	Aeromonas	caviae	11902	2970	0.12569816640355408
45_B6	HAMBI-1977	Pseudomonas	chlororaphis	350	931	0.03939032650098469
45_B6	HAMBI-1988	Chitinophaga	sancti	0	0	0
45_B6	HAMBI-2159	Paraburkholderia	caryophylli	1	24	0.0010077813016842218
45_B6	HAMBI-2160	Bordetella	avium	77	910	0.03853169942823588
45_B6	HAMBI-2164	Cupriavidus	necator	13	205	0.008665753439529985
45_B6	HAMBI-2443	Paracoccus	denitrificans	85	1725	0.07301350043497463
45_B6	HAMBI-2494	Paraburkholderia	kururiensis	12	179	0.007595717554664775
45_B6	HAMBI-2659	Stenotrophomonas	maltophilia	507	695	0.029398527864785327
45_B6	HAMBI-2792	Moraxella	canis	0	0	0
45_B6	HAMBI-3031	Niabella	yanshanensis	51	194	0.008204387806306812
45_B6	HAMBI-3237	Microvirga	lotononidis	25	66	0.0027788241014495953
45_BS1	HAMBI-0006	Pseudomonas	putida	2295	222	0.009355793489105552
45_BS1	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
45_BS1	HAMBI-0105	Agrobacterium	tumefaciens	444	1527	0.06421447031949082
45_BS1	HAMBI-0262	Brevundimonas	bullata	0	0	0
45_BS1	HAMBI-0403	Comamonas	testosteroni	474	495	0.02082454210021805
45_BS1	HAMBI-1279	Hafnia	alvei	155	445	0.018727607503319484
45_BS1	HAMBI-1287	Citrobacter	koseri	5221	7689	0.32344017138743875
45_BS1	HAMBI-1292	Morganella	morganii	133	703	0.02957123247446701
45_BS1	HAMBI-1299	Kluyvera	intermedia	70	236	0.009916479520164641
45_BS1	HAMBI-1842	Sphingobium	yanoikuyae	167	311	0.01308913840305027
45_BS1	HAMBI-1896	Sphingobacterium	spiritivorum	1789	3545	0.14911031210636036
45_BS1	HAMBI-1972	Aeromonas	caviae	10884	2448	0.10296891217339191
45_BS1	HAMBI-1977	Pseudomonas	chlororaphis	1514	3628	0.15263565908719084
45_BS1	HAMBI-1988	Chitinophaga	sancti	0	0	0
45_BS1	HAMBI-2159	Paraburkholderia	caryophylli	2	43	0.0018055307394900773
45_BS1	HAMBI-2160	Bordetella	avium	80	852	0.035861299300947065
45_BS1	HAMBI-2164	Cupriavidus	necator	10	142	0.005971336848032448
45_BS1	HAMBI-2443	Paracoccus	denitrificans	32	585	0.024623105025860927
45_BS1	HAMBI-2494	Paraburkholderia	kururiensis	12	162	0.006804205193384752
45_BS1	HAMBI-2659	Stenotrophomonas	maltophilia	427	527	0.02217961964261155
45_BS1	HAMBI-2792	Moraxella	canis	0	0	0
45_BS1	HAMBI-3031	Niabella	yanshanensis	59	202	0.008502303643632997
45_BS1	HAMBI-3237	Microvirga	lotononidis	4	9	3.982810418425679e-4
45_BS2	HAMBI-0006	Pseudomonas	putida	1820	176	0.00820250491286974
45_BS2	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
45_BS2	HAMBI-0105	Agrobacterium	tumefaciens	409	1404	0.06539588425501267
45_BS2	HAMBI-0262	Brevundimonas	bullata	0	0	0
45_BS2	HAMBI-0403	Comamonas	testosteroni	686	715	0.03331949486820867
45_BS2	HAMBI-1279	Hafnia	alvei	181	519	0.024177219283171396
45_BS2	HAMBI-1287	Citrobacter	koseri	5837	8581	0.39976717627123487
45_BS2	HAMBI-1292	Morganella	morganii	110	580	0.027038814338070295
45_BS2	HAMBI-1299	Kluyvera	intermedia	77	259	0.01205944659187995
45_BS2	HAMBI-1842	Sphingobium	yanoikuyae	177	329	0.015337162857537045
45_BS2	HAMBI-1896	Sphingobacterium	spiritivorum	992	1962	0.09140841634900439
45_BS2	HAMBI-1972	Aeromonas	caviae	9587	2152	0.10027149564440994
45_BS2	HAMBI-1977	Pseudomonas	chlororaphis	873	2089	0.0973019511142266
45_BS2	HAMBI-1988	Chitinophaga	sancti	0	0	0
45_BS2	HAMBI-2159	Paraburkholderia	caryophylli	7	150	0.006986346238107849
45_BS2	HAMBI-2160	Bordetella	avium	91	968	0.04509772145948978
45_BS2	HAMBI-2164	Cupriavidus	necator	12	170	0.007921911582124914
45_BS2	HAMBI-2443	Paracoccus	denitrificans	29	530	0.024669935334754655
45_BS2	HAMBI-2494	Paraburkholderia	kururiensis	6	81	0.00376118400427019
45_BS2	HAMBI-2659	Stenotrophomonas	maltophilia	524	646	0.030090865547369863
45_BS2	HAMBI-2792	Moraxella	canis	0	0	0
45_BS2	HAMBI-3031	Niabella	yanshanensis	41	140	0.006531991787157786
45_BS2	HAMBI-3237	Microvirga	lotononidis	6	14	6.604775610994537e-4
45_BS3	HAMBI-0006	Pseudomonas	putida	2143	197	0.008633321839272465
45_BS3	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
45_BS3	HAMBI-0105	Agrobacterium	tumefaciens	423	1382	0.060457213265063814
45_BS3	HAMBI-0262	Brevundimonas	bullata	0	0	0
45_BS3	HAMBI-0403	Comamonas	testosteroni	395	392	0.017149522708487533
45_BS3	HAMBI-1279	Hafnia	alvei	194	530	0.02316381850581659
45_BS3	HAMBI-1287	Citrobacter	koseri	6702	9380	0.41030093977011545
45_BS3	HAMBI-1292	Morganella	morganii	114	573	0.025048427042528455
45_BS3	HAMBI-1299	Kluyvera	intermedia	94	301	0.013159674759041624
45_BS3	HAMBI-1842	Sphingobium	yanoikuyae	110	195	0.008520107941148956
45_BS3	HAMBI-1896	Sphingobacterium	spiritivorum	1314	2474	0.10823071483347958
45_BS3	HAMBI-1972	Aeromonas	caviae	9494	2029	0.0887615018354089
45_BS3	HAMBI-1977	Pseudomonas	chlororaphis	1178	2683	0.11736355190299158
45_BS3	HAMBI-1988	Chitinophaga	sancti	0	0	0
45_BS3	HAMBI-2159	Paraburkholderia	caryophylli	1	20	8.921393882874328e-4
45_BS3	HAMBI-2160	Bordetella	avium	122	1236	0.054044771773453154
45_BS3	HAMBI-2164	Cupriavidus	necator	16	216	0.009441682158218213
45_BS3	HAMBI-2443	Paracoccus	denitrificans	19	330	0.014447884565390439
45_BS3	HAMBI-2494	Paraburkholderia	kururiensis	16	205	0.008965488579050294
45_BS3	HAMBI-2659	Stenotrophomonas	maltophilia	477	560	0.02448513039274107
45_BS3	HAMBI-2792	Moraxella	canis	0	0	0
45_BS3	HAMBI-3031	Niabella	yanshanensis	48	156	0.0068357104687731245
45_BS3	HAMBI-3237	Microvirga	lotononidis	1	2	9.839827073125903e-5
45_BS4	HAMBI-0006	Pseudomonas	putida	2148	192	0.007274649481797614
45_BS4	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
45_BS4	HAMBI-0105	Agrobacterium	tumefaciens	446	1414	0.05358764248921165
45_BS4	HAMBI-0262	Brevundimonas	bullata	0	0	0
45_BS4	HAMBI-0403	Comamonas	testosteroni	715	689	0.0260965453233019
45_BS4	HAMBI-1279	Hafnia	alvei	183	485	0.01836883226665145
45_BS4	HAMBI-1287	Citrobacter	koseri	6945	9430	0.35743112943919986
45_BS4	HAMBI-1292	Morganella	morganii	132	643	0.02438212614699489
45_BS4	HAMBI-1299	Kluyvera	intermedia	84	261	0.009885954868428035
45_BS4	HAMBI-1842	Sphingobium	yanoikuyae	114	196	0.0074229972256090425
45_BS4	HAMBI-1896	Sphingobacterium	spiritivorum	2303	4207	0.1594671140866214
45_BS4	HAMBI-1972	Aeromonas	caviae	10905	2261	0.08570834706300771
45_BS4	HAMBI-1977	Pseudomonas	chlororaphis	1634	3611	0.13685543250376608
45_BS4	HAMBI-1988	Chitinophaga	sancti	0	0	0
45_BS4	HAMBI-2159	Paraburkholderia	caryophylli	1	20	7.499887505382071e-4
45_BS4	HAMBI-2160	Bordetella	avium	123	1209	0.04580585596603794
45_BS4	HAMBI-2164	Cupriavidus	necator	17	223	0.008433354379818334
45_BS4	HAMBI-2443	Paracoccus	denitrificans	37	624	0.02365235677818908
45_BS4	HAMBI-2494	Paraburkholderia	kururiensis	10	124	0.004710597683531579
45_BS4	HAMBI-2659	Stenotrophomonas	maltophilia	519	591	0.022396153485050307
45_BS4	HAMBI-2792	Moraxella	canis	0	0	0
45_BS4	HAMBI-3031	Niabella	yanshanensis	58	183	0.006943724013490252
45_BS4	HAMBI-3237	Microvirga	lotononidis	10	22	8.271980487546954e-4
45_BS5	HAMBI-0006	Pseudomonas	putida	4024	376	0.011173078986462042
45_BS5	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
45_BS5	HAMBI-0105	Agrobacterium	tumefaciens	511	1696	0.050337053962462644
45_BS5	HAMBI-0262	Brevundimonas	bullata	0	0	0
45_BS5	HAMBI-0403	Comamonas	testosteroni	1390	1401	0.041593826798984455
45_BS5	HAMBI-1279	Hafnia	alvei	53	147	0.004361575854595953
45_BS5	HAMBI-1287	Citrobacter	koseri	8116	11536	0.34245165022171575
45_BS5	HAMBI-1292	Morganella	morganii	127	648	0.019232620636622233
45_BS5	HAMBI-1299	Kluyvera	intermedia	32	104	0.0030876382853365124
45_BS5	HAMBI-1842	Sphingobium	yanoikuyae	141	254	0.007527151568241823
45_BS5	HAMBI-1896	Sphingobacterium	spiritivorum	3145	6014	0.17853976064014287
45_BS5	HAMBI-1972	Aeromonas	caviae	13236	2873	0.08528866365810901
45_BS5	HAMBI-1977	Pseudomonas	chlororaphis	1982	4585	0.1360976859632171
45_BS5	HAMBI-1988	Chitinophaga	sancti	0	0	0
45_BS5	HAMBI-2159	Paraburkholderia	caryophylli	5	104	0.0030744105034372442
45_BS5	HAMBI-2160	Bordetella	avium	187	1923	0.057094542835863966
45_BS5	HAMBI-2164	Cupriavidus	necator	28	384	0.01138797648938291
45_BS5	HAMBI-2443	Paracoccus	denitrificans	28	494	0.01467465265035796
45_BS5	HAMBI-2494	Paraburkholderia	kururiensis	11	143	0.004248208278819175
45_BS5	HAMBI-2659	Stenotrophomonas	maltophilia	570	679	0.020165919749232028
45_BS5	HAMBI-2792	Moraxella	canis	0	0	0
45_BS5	HAMBI-3031	Niabella	yanshanensis	95	314	0.00932449164828874
45_BS5	HAMBI-3237	Microvirga	lotononidis	5	11	3.39091268727593e-4
45_BS6	HAMBI-0006	Pseudomonas	putida	3551	360	0.009729695482009316
45_BS6	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
45_BS6	HAMBI-0105	Agrobacterium	tumefaciens	704	2532	0.06843420590378482
45_BS6	HAMBI-0262	Brevundimonas	bullata	0	0	0
45_BS6	HAMBI-0403	Comamonas	testosteroni	3391	3704	0.10013261253273299
45_BS6	HAMBI-1279	Hafnia	alvei	56	168	0.004547673386560318
45_BS6	HAMBI-1287	Citrobacter	koseri	9307	14337	0.3875257966307078
45_BS6	HAMBI-1292	Morganella	morganii	161	890	0.024059926656494677
45_BS6	HAMBI-1299	Kluyvera	intermedia	37	130	0.0035229935000564818
45_BS6	HAMBI-1842	Sphingobium	yanoikuyae	149	290	0.007849310258780799
45_BS6	HAMBI-1896	Sphingobacterium	spiritivorum	2039	4226	0.11422606159793719
45_BS6	HAMBI-1972	Aeromonas	caviae	15562	3661	0.09895406533229073
45_BS6	HAMBI-1977	Pseudomonas	chlororaphis	1089	2730	0.07379189264904085
45_BS6	HAMBI-1988	Chitinophaga	sancti	0	0	0
45_BS6	HAMBI-2159	Paraburkholderia	caryophylli	4	90	0.002427087988618503
45_BS6	HAMBI-2160	Bordetella	avium	136	1516	0.040975624426111336
45_BS6	HAMBI-2164	Cupriavidus	necator	22	327	0.008829678490183191
45_BS6	HAMBI-2443	Paracoccus	denitrificans	38	727	0.019652919459659596
45_BS6	HAMBI-2494	Paraburkholderia	kururiensis	14	197	0.005335496388510056
45_BS6	HAMBI-2659	Stenotrophomonas	maltophilia	661	854	0.02307694511699825
45_BS6	HAMBI-2792	Moraxella	canis	0	0	0
45_BS6	HAMBI-3031	Niabella	yanshanensis	66	236	0.0063926241828327355
45_BS6	HAMBI-3237	Microvirga	lotononidis	8	20	5.353900166903652e-4
51_B1	HAMBI-0006	Pseudomonas	putida	2115	213	0.010302967008509458
51_B1	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
51_B1	HAMBI-0105	Agrobacterium	tumefaciens	627	2244	0.10836061858548218
51_B1	HAMBI-0262	Brevundimonas	bullata	0	0	0
51_B1	HAMBI-0403	Comamonas	testosteroni	502	546	0.026354503356497198
51_B1	HAMBI-1279	Hafnia	alvei	118	353	0.017036744415174162
51_B1	HAMBI-1287	Citrobacter	koseri	4125	6324	0.30536426898541924
51_B1	HAMBI-1292	Morganella	morganii	90	495	0.023911911476702623
51_B1	HAMBI-1299	Kluyvera	intermedia	91	319	0.01540475770559034
51_B1	HAMBI-1842	Sphingobium	yanoikuyae	291	564	0.02725471079657553
51_B1	HAMBI-1896	Sphingobacterium	spiritivorum	1662	3428	0.16553215095963558
51_B1	HAMBI-1972	Aeromonas	caviae	9879	2313	0.1116823586139504
51_B1	HAMBI-1977	Pseudomonas	chlororaphis	680	1696	0.08192058484653843
51_B1	HAMBI-1988	Chitinophaga	sancti	0	0	0
51_B1	HAMBI-2159	Paraburkholderia	caryophylli	1	22	0.001078770076823292
51_B1	HAMBI-2160	Bordetella	avium	39	433	0.020890779293778052
51_B1	HAMBI-2164	Cupriavidus	necator	16	236	0.011416830509764015
51_B1	HAMBI-2443	Paracoccus	denitrificans	37	705	0.03402111661054721
51_B1	HAMBI-2494	Paraburkholderia	kururiensis	6	84	0.004065382437776795
51_B1	HAMBI-2659	Stenotrophomonas	maltophilia	348	447	0.021600284104454397
51_B1	HAMBI-2792	Moraxella	canis	0	0	0
51_B1	HAMBI-3031	Niabella	yanshanensis	76	271	0.01308736430677227
51_B1	HAMBI-3237	Microvirga	lotononidis	6	15	7.138959100088957e-4
51_B2	HAMBI-0006	Pseudomonas	putida	2649	280	0.011789038738161334
51_B2	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
51_B2	HAMBI-0105	Agrobacterium	tumefaciens	791	2969	0.1248892096627323
51_B2	HAMBI-0262	Brevundimonas	bullata	0	0	0
51_B2	HAMBI-0403	Comamonas	testosteroni	663	756	0.03179868398743109
51_B2	HAMBI-1279	Hafnia	alvei	128	401	0.016883367332443087
51_B2	HAMBI-1287	Citrobacter	koseri	4331	6963	0.2929051099081782
51_B2	HAMBI-1292	Morganella	morganii	89	514	0.02160261324570726
51_B2	HAMBI-1299	Kluyvera	intermedia	64	235	0.009897783558637565
51_B2	HAMBI-1842	Sphingobium	yanoikuyae	320	651	0.02738060666092274
51_B2	HAMBI-1896	Sphingobacterium	spiritivorum	1479	3199	0.13457488333072493
51_B2	HAMBI-1972	Aeromonas	caviae	11886	2918	0.12275856886660101
51_B2	HAMBI-1977	Pseudomonas	chlororaphis	832	2177	0.09156973487548108
51_B2	HAMBI-1988	Chitinophaga	sancti	0	0	0
51_B2	HAMBI-2159	Paraburkholderia	caryophylli	4	94	0.003942152146245633
51_B2	HAMBI-2160	Bordetella	avium	40	465	0.01957467337918486
51_B2	HAMBI-2164	Cupriavidus	necator	6	93	0.003911301733595788
51_B2	HAMBI-2443	Paracoccus	denitrificans	56	1118	0.04704130546029948
51_B2	HAMBI-2494	Paraburkholderia	kururiensis	13	191	0.008047074233240121
51_B2	HAMBI-2659	Stenotrophomonas	maltophilia	345	465	0.019563376521011325
51_B2	HAMBI-2792	Moraxella	canis	0	0	0
51_B2	HAMBI-3031	Niabella	yanshanensis	72	269	0.011327018113440406
51_B2	HAMBI-3237	Microvirga	lotononidis	5	13	5.434982459617569e-4
51_B3	HAMBI-0006	Pseudomonas	putida	2147	214	0.010850031255925987
51_B3	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
51_B3	HAMBI-0105	Agrobacterium	tumefaciens	592	2094	0.10613842745710413
51_B3	HAMBI-0262	Brevundimonas	bullata	0	0	0
51_B3	HAMBI-0403	Comamonas	testosteroni	837	899	0.04558517062482843
51_B3	HAMBI-1279	Hafnia	alvei	135	399	0.020220196732699904
51_B3	HAMBI-1287	Citrobacter	koseri	4240	6424	0.32561704408283154
51_B3	HAMBI-1292	Morganella	morganii	68	370	0.018742508000461833
51_B3	HAMBI-1299	Kluyvera	intermedia	68	236	0.011941789173542322
51_B3	HAMBI-1842	Sphingobium	yanoikuyae	312	598	0.03031448471100404
51_B3	HAMBI-1896	Sphingobacterium	spiritivorum	1332	2715	0.13762666027542245
51_B3	HAMBI-1972	Aeromonas	caviae	8872	2053	0.10404953227681124
51_B3	HAMBI-1977	Pseudomonas	chlororaphis	622	1534	0.0777358807545342
51_B3	HAMBI-1988	Chitinophaga	sancti	0	0	0
51_B3	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
51_B3	HAMBI-2160	Bordetella	avium	47	515	0.026117698202218084
51_B3	HAMBI-2164	Cupriavidus	necator	11	161	0.008142640549141517
51_B3	HAMBI-2443	Paracoccus	denitrificans	31	583	0.029570287068917726
51_B3	HAMBI-2494	Paraburkholderia	kururiensis	20	277	0.01405811719165803
51_B3	HAMBI-2659	Stenotrophomonas	maltophilia	319	405	0.02054082629108977
51_B3	HAMBI-2792	Moraxella	canis	0	0	0
51_B3	HAMBI-3031	Niabella	yanshanensis	61	215	0.010897213053268942
51_B3	HAMBI-3237	Microvirga	lotononidis	15	37	0.0018514922985398276
51_B4	HAMBI-0006	Pseudomonas	putida	2192	219	0.011048627897332259
51_B4	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
51_B4	HAMBI-0105	Agrobacterium	tumefaciens	726	2568	0.1298244273331535
51_B4	HAMBI-0262	Brevundimonas	bullata	0	0	0
51_B4	HAMBI-0403	Comamonas	testosteroni	635	682	0.03449377329694482
51_B4	HAMBI-1279	Hafnia	alvei	143	423	0.021362717550371984
51_B4	HAMBI-1287	Citrobacter	koseri	4833	7323	0.37019190755141695
51_B4	HAMBI-1292	Morganella	morganii	74	402	0.020343204490490433
51_B4	HAMBI-1299	Kluyvera	intermedia	82	284	0.014362934900884148
51_B4	HAMBI-1842	Sphingobium	yanoikuyae	246	472	0.02383963250081504
51_B4	HAMBI-1896	Sphingobacterium	spiritivorum	1025	2090	0.10563092052035881
51_B4	HAMBI-1972	Aeromonas	caviae	8805	2037	0.10299515895797937
51_B4	HAMBI-1977	Pseudomonas	chlororaphis	538	1327	0.06706289035534226
51_B4	HAMBI-1988	Chitinophaga	sancti	0	0	0
51_B4	HAMBI-2159	Paraburkholderia	caryophylli	1	22	0.0011162070250590012
51_B4	HAMBI-2160	Bordetella	avium	51	559	0.028266762508250665
51_B4	HAMBI-2164	Cupriavidus	necator	8	117	0.00590651645456884
51_B4	HAMBI-2443	Paracoccus	denitrificans	21	395	0.019979379413123076
51_B4	HAMBI-2494	Paraburkholderia	kururiensis	14	194	0.009815084708851833
51_B4	HAMBI-2659	Stenotrophomonas	maltophilia	308	391	0.019780934097705594
51_B4	HAMBI-2792	Moraxella	canis	0	0	0
51_B4	HAMBI-3031	Niabella	yanshanensis	75	264	0.013363361688988598
51_B4	HAMBI-3237	Microvirga	lotononidis	5	12	6.155587483628874e-4
51_B5	HAMBI-0006	Pseudomonas	putida	2258	227	0.013956659014813294
51_B5	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
51_B5	HAMBI-0105	Agrobacterium	tumefaciens	536	1915	0.11753692309121311
51_B5	HAMBI-0262	Brevundimonas	bullata	0	0	0
51_B5	HAMBI-0403	Comamonas	testosteroni	576	625	0.038368886501199746
51_B5	HAMBI-1279	Hafnia	alvei	72	215	0.013189936062472615
51_B5	HAMBI-1287	Citrobacter	koseri	3167	4846	0.29747325248310025
51_B5	HAMBI-1292	Morganella	morganii	62	340	0.020901096353228506
51_B5	HAMBI-1299	Kluyvera	intermedia	48	168	0.01031003904438384
51_B5	HAMBI-1842	Sphingobium	yanoikuyae	302	585	0.03588898079315298
51_B5	HAMBI-1896	Sphingobacterium	spiritivorum	1220	2512	0.15417599598049653
51_B5	HAMBI-1972	Aeromonas	caviae	6981	1631	0.10013705685373872
51_B5	HAMBI-1977	Pseudomonas	chlororaphis	714	1778	0.10914100190538091
51_B5	HAMBI-1988	Chitinophaga	sancti	0	0	0
51_B5	HAMBI-2159	Paraburkholderia	caryophylli	2	45	0.0027375652542752146
51_B5	HAMBI-2160	Bordetella	avium	30	332	0.0203899838408102
51_B5	HAMBI-2164	Cupriavidus	necator	3	44	0.002716141672785418
51_B5	HAMBI-2443	Paracoccus	denitrificans	21	399	0.024500318334968442
51_B5	HAMBI-2494	Paraburkholderia	kururiensis	4	56	0.0034388698593282208
51_B5	HAMBI-2659	Stenotrophomonas	maltophilia	201	258	0.015830034810553232
51_B5	HAMBI-2792	Moraxella	canis	0	0	0
51_B5	HAMBI-3031	Niabella	yanshanensis	78	278	0.017042715540909695
51_B5	HAMBI-3237	Microvirga	lotononidis	15	37	0.0022645426031890994
51_B6	HAMBI-0006	Pseudomonas	putida	1454	133	0.009819980263607378
51_B6	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
51_B6	HAMBI-0105	Agrobacterium	tumefaciens	463	1501	0.1109377099717168
51_B6	HAMBI-0262	Brevundimonas	bullata	0	0	0
51_B6	HAMBI-0403	Comamonas	testosteroni	503	495	0.03661115038235111
51_B6	HAMBI-1279	Hafnia	alvei	98	265	0.019616654699898463
51_B6	HAMBI-1287	Citrobacter	koseri	3256	4522	0.33417421205299663
51_B6	HAMBI-1292	Morganella	morganii	41	204	0.015102537142762204
51_B6	HAMBI-1299	Kluyvera	intermedia	44	140	0.010326673046599944
51_B6	HAMBI-1842	Sphingobium	yanoikuyae	237	416	0.03077451420299545
51_B6	HAMBI-1896	Sphingobacterium	spiritivorum	889	1661	0.12275731220122531
51_B6	HAMBI-1972	Aeromonas	caviae	5516	1170	0.08645500102012262
51_B6	HAMBI-1977	Pseudomonas	chlororaphis	622	1406	0.10388881369667688
51_B6	HAMBI-1988	Chitinophaga	sancti	0	0	0
51_B6	HAMBI-2159	Paraburkholderia	caryophylli	1	20	0.0014956265372878198
51_B6	HAMBI-2160	Bordetella	avium	27	271	0.02005155551386741
51_B6	HAMBI-2164	Cupriavidus	necator	5	67	0.004946406980323259
51_B6	HAMBI-2443	Paracoccus	denitrificans	37	638	0.047167497434425706
51_B6	HAMBI-2494	Paraburkholderia	kururiensis	6	76	0.005636320462343346
51_B6	HAMBI-2659	Stenotrophomonas	maltophilia	247	288	0.021255505784313303
51_B6	HAMBI-2792	Moraxella	canis	0	0	0
51_B6	HAMBI-3031	Niabella	yanshanensis	65	210	0.015518374457391444
51_B6	HAMBI-3237	Microvirga	lotononidis	21	47	0.00346415414909496
51_BS1	HAMBI-0006	Pseudomonas	putida	826	51	0.0038244258560521877
51_BS1	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
51_BS1	HAMBI-0105	Agrobacterium	tumefaciens	417	907	0.0684974258086588
51_BS1	HAMBI-0262	Brevundimonas	bullata	0	0	0
51_BS1	HAMBI-0403	Comamonas	testosteroni	1124	743	0.056085641479481495
51_BS1	HAMBI-1279	Hafnia	alvei	73	133	0.010017554685682651
51_BS1	HAMBI-1287	Citrobacter	koseri	3766	3509	0.2649774047098765
51_BS1	HAMBI-1292	Morganella	morganii	52	174	0.013131350371918591
51_BS1	HAMBI-1299	Kluyvera	intermedia	36	77	0.005792289251764121
51_BS1	HAMBI-1842	Sphingobium	yanoikuyae	293	345	0.026082575328145084
51_BS1	HAMBI-1896	Sphingobacterium	spiritivorum	1510	1893	0.14294288631852822
51_BS1	HAMBI-1972	Aeromonas	caviae	3132	446	0.033653296054615374
51_BS1	HAMBI-1977	Pseudomonas	chlororaphis	1408	2135	0.1612207908413966
51_BS1	HAMBI-1988	Chitinophaga	sancti	0	0	0
51_BS1	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
51_BS1	HAMBI-2160	Bordetella	avium	21	142	0.010691621840995542
51_BS1	HAMBI-2164	Cupriavidus	necator	3	27	0.002034609587776956
51_BS1	HAMBI-2443	Paracoccus	denitrificans	178	2060	0.15556113483210582
51_BS1	HAMBI-2494	Paraburkholderia	kururiensis	8	68	0.0051519827975182
51_BS1	HAMBI-2659	Stenotrophomonas	maltophilia	233	182	0.01374581204981768
51_BS1	HAMBI-2792	Moraxella	canis	0	0	0
51_BS1	HAMBI-3031	Niabella	yanshanensis	159	345	0.02602375638777279
51_BS1	HAMBI-3237	Microvirga	lotononidis	5	7	5.654417978932782e-4
51_BS2	HAMBI-0006	Pseudomonas	putida	1537	121	0.005472754125722651
51_BS2	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
51_BS2	HAMBI-0105	Agrobacterium	tumefaciens	534	1495	0.06745673608187783
51_BS2	HAMBI-0262	Brevundimonas	bullata	0	0	0
51_BS2	HAMBI-0403	Comamonas	testosteroni	1863	1584	0.0714898039884329
51_BS2	HAMBI-1279	Hafnia	alvei	142	332	0.014985563467178786
51_BS2	HAMBI-1287	Citrobacter	koseri	7383	8851	0.3994912450143448
51_BS2	HAMBI-1292	Morganella	morganii	86	370	0.016701303498176036
51_BS2	HAMBI-1299	Kluyvera	intermedia	59	162	0.007300382633463939
51_BS2	HAMBI-1842	Sphingobium	yanoikuyae	412	625	0.02820498916166228
51_BS2	HAMBI-1896	Sphingobacterium	spiritivorum	1445	2331	0.10519602222136998
51_BS2	HAMBI-1972	Aeromonas	caviae	6427	1177	0.0531080094418062
51_BS2	HAMBI-1977	Pseudomonas	chlororaphis	1411	2753	0.1242485351655134
51_BS2	HAMBI-1988	Chitinophaga	sancti	0	0	0
51_BS2	HAMBI-2159	Paraburkholderia	caryophylli	0	0	0
51_BS2	HAMBI-2160	Bordetella	avium	44	382	0.01722752315982824
51_BS2	HAMBI-2164	Cupriavidus	necator	14	162	0.007301863984035201
51_BS2	HAMBI-2443	Paracoccus	denitrificans	43	640	0.028899839254198728
51_BS2	HAMBI-2494	Paraburkholderia	kururiensis	8	88	0.003962052951256878
51_BS2	HAMBI-2659	Stenotrophomonas	maltophilia	560	563	0.025406706963482566
51_BS2	HAMBI-2792	Moraxella	canis	0	0	0
51_BS2	HAMBI-3031	Niabella	yanshanensis	185	516	0.023285762308708387
51_BS2	HAMBI-3237	Microvirga	lotononidis	3	6	2.6090657894117054e-4
51_BS3	HAMBI-0006	Pseudomonas	putida	704	54	0.003474046139428866
51_BS3	HAMBI-0097	Acinetobacter	lwoffii	0	0	0
51_BS3	HAMBI-0105	Agrobacterium	tumefaciens	288	779	0.05042053017583736
51_BS3	HAMBI-0262	Brevundimonas	bullata	0	0	0
51_BS3	HAMBI-0403	Comamonas	testosteroni	227	186	0.012072242814474655
51_BS3	HAMBI-1279	Hafnia	alvei	58	131	0.008482885009733881
51_BS3	HAMBI-1287	Citrobacter	koseri	5461	6325	0.40952217919317413
51_BS3	HAMBI-1292	Morganella	morganii	56	233	0.015071996941532145
51_BS3	HAMBI-1299	Kluyvera	intermedia	25	66	0.004287108487934041
51_BS3	HAMBI-1842	Sphingobium	yanoikuyae	261	382	0.024762818921736523
51_BS3	HAMBI-1896	Sphingobacterium	spiritivorum	1566	2440	0.15799890684142415
51_BS3	HAMBI-1972	Aeromonas	caviae	5009	886	0.057363231511506386
51_BS3	HAMBI-1977	Pseudomonas	chlororaphis	1186	2235	0.14473707975964928
