Sample_ID	Well	Plate_ID	Group	Control	Flag	OD_Baseline	OD_Min	OD_Max	OD_Emp_AUC	Fold_Change	OD_Offset	auc_lin	auc_log	k_lin	k_log	death_lin	death_log	gr	dr	td	lagC	lagP	t_k	t_gr	t_dr	diauxie	MSE	K_Error > 20%
75	G4	plate_1	1	0	0	0.073	0.07200000000000001	0.479	13.311499999999995		0.073	9.907693608834089	49.42192606368583	0.40572416975120357	1.8799834677191403	0.005902212952521357	0.012414192846784688	0.2898394203274148	-0.01194995679492167	2.3914869129152176	18.03225433737823	0.4166666666666667	40.333333333333336	22.833333333333332	47.166666666666664	1.0	2.5283095922580406e-06	FALSE
76	G5	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.489	13.253833333333331		0.07200000000000001	9.87100759769696	49.53523901041784	0.4158987618342901	1.9139037924592723	0.002967116664104319	0.00609715982040937	0.30539588410046614	-0.015590026955442883	2.2696677219524037	17.175468695097752	0.4166666666666667	42.916666666666664	19.5	47.166666666666664	1.0	2.905965140967766e-06	FALSE
77	G6	plate_1	1	0	0	0.07200000000000001	0.071	0.501	13.319416666666662		0.07200000000000001	9.947578584532982	49.41404182394163	0.42830374134552385	1.9385360949253188	0.002926938479061836	0.005867580744457701	0.3859199371355554	-0.03378608830289505	1.7960906236271372	19.676168112764845	0.4166666666666667	44.916666666666664	23.166666666666668	47.166666666666664	1.0	1.5365765166619003e-06	FALSE
78	G7	plate_1	1	0	0	0.073	0.073	0.505	13.380000000000003		0.073	9.96101721626562	49.263507516689636	0.431705760142487	1.9335160649179213	0.0027847576810535735	0.005532865146076649	0.37415947902423746	-0.026437240313575402	1.8525447554277898	19.540025795562887	0.4166666666666667	45.083333333333336	23.166666666666668	47.166666666666664	1.0	1.5771789802706235e-06	FALSE
79	G8	plate_1	1	0	0	0.07400000000000001	0.07400000000000001	0.531	13.381916666666667		0.07400000000000001	9.913439749742377	48.715988673427056	0.4561681467106256	1.9692247746988194	0.00045880549852062025	0.0008656880234667597	0.2773966989767791	-0.006982153446008549	2.498757855146534	18.466031036668067	0.4166666666666667	46.916666666666664	23.75	47.166666666666664	1.0	4.768155057299601e-06	FALSE
80	G9	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.499	16.730249999999998		0.07200000000000001	13.362015566961716	65.51488553285937	0.4252246704569114	1.9322124215174357	0.027044772102133185	0.05593599495544921	0.2376857400033704	-0.014342446082057857	2.9162337654337884	8.254401291205667	0.4166666666666667	24.083333333333332	10.416666666666666	25.166666666666668	1.0	5.516948726419642e-07	FALSE
81	G10	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.505	16.636		0.07200000000000001	13.265698106789216	65.37248125287374	0.4311383363182114	1.944124825456811	0.05575923172410596	0.11746806051667158	0.23942704992550937	-0.012384096111162073	2.8950245211457832	8.227838819421748	0.4166666666666667	25.0	10.416666666666666	47.166666666666664	1.0	7.470370919907726e-07	FALSE
82	G11	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.508	16.667416666666664		0.07200000000000001	13.304622819287841	65.26826337270143	0.4326831860772109	1.946873226328064	0.052206259546018874	0.10923929181349301	0.23966546271975062	-0.010011364463332206	2.8921446281580714	8.404122364838322	0.4166666666666667	24.75	10.583333333333334	32.916666666666664	1.0	6.572730593617464e-07	FALSE
83	G12	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.514	16.869666666666664		0.07200000000000001	13.506343715290894	65.8002065792404	0.4396304189081833	1.9605720918917608	0.055973082197457835	0.11590621563771997	0.23819632251027362	-0.01149282197839311	2.909982711970917	8.277449687592217	0.4166666666666667	24.666666666666668	10.5	34.5	1.0	7.213430961980682e-07	FALSE
84	H1	plate_1	1	0	0	0.073	0.073	0.514	16.90875		0.073	13.49208079992225	65.21315546902377	0.4402463145766491	1.9502045769157894	0.05380604942605349	0.11075769979277994	0.23747501564934018	-0.014135495029518382	2.9188214965041155	8.383241524389149	0.4166666666666667	24.75	10.5	25.833333333333332	1.0	6.824186336892018e-07	FALSE
85	H2	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.456	12.986166666666664		0.07200000000000001	9.611929296437753	51.9802071212994	0.38303696737723014	1.843815599303582	0.0	0.0	0.13906184538531194	0.004509559101837883	4.984452627098225	12.975047246143717	0.4166666666666667	47.166666666666664	23.833333333333332	47.166666666666664	1.0	4.4286413909338423e-07	FALSE
86	H3	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.462	12.974833333333335		0.07200000000000001	9.606020953951985	52.01743720334198	0.3890992479142619	1.856796375443082	0.0	0.0	0.12492414612107897	0.0037019345905531	5.548544473444975	11.837921293340356	0.4166666666666667	47.166666666666664	23.583333333333332	47.166666666666664	1.0	7.172827164979687e-07	FALSE
87	H4	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.45299999999999996	12.724416666666666		0.07200000000000001	9.35283848340377	51.400883341347075	0.3796154771012839	1.836142775095908	0.0	0.0	0.13065538613959107	0.0021128370917533495	5.305155807502592	12.593926498963825	0.4166666666666667	47.166666666666664	23.75	47.166666666666664	1.0	4.800363869238218e-07	FALSE
88	H5	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.455	12.897999999999998		0.07200000000000001	9.524930095483999	51.869488735263886	0.38173821086637433	1.8409022639669672	6.72535740560698e-05	0.0001482249675177627	0.13280719415998954	-0.002196672451683196	5.219199042221524	12.668926254076888	0.4166666666666667	47.0	23.833333333333332	47.166666666666664	1.0	5.175729170967835e-07	FALSE
89	H6	plate_1	1	0	0	0.07400000000000001	0.073	0.46799999999999997	13.031916666666664		0.07400000000000001	9.575932504250826	50.912157229347855	0.39227954985694236	1.8402748266093454	6.041531150313695e-05	0.0001296349923904927	0.13495666202450357	-0.0027765391542559025	5.136072352131036	13.158884448445091	0.4166666666666667	47.083333333333336	24.083333333333332	47.166666666666664	1.0	4.946094066211356e-07	FALSE
90	H7	plate_1	1	0	0	0.071	0.071	0.435	9.159		0.071	5.833856054321384	34.48769232331261	0.36324304780882494	1.8109177366565774	0.0	0.0	0.24170203605801172	0.001408877389780998	2.8677755134573246	23.93251578673806	0.4166666666666667	47.166666666666664	27.416666666666668	47.166666666666664	1.0	1.0758981348564472e-06	FALSE
91	H8	plate_1	1	0	0	0.073	0.07200000000000001	0.431	9.804833333333333		0.073	6.3970103740140125	36.65479899852254	0.35739287889838633	1.773684578609938	0.0	0.0	0.24585110350637354	0.0006744466498869957	2.8193779514273194	22.353404707052317	0.4166666666666667	47.166666666666664	25.5	47.166666666666664	1.0	1.5327005186232963e-06	FALSE
92	H9	plate_1	1	0	0	0.07200000000000001	0.07200000000000001	0.434	9.156333333333333		0.07200000000000001	5.776451991409914	33.82016659637004	0.36115009176800694	1.7948023902012835	0.0	0.0	0.25189553358458483	0.0008034681612855999	2.751724775331084	24.329290023081853	0.4166666666666667	47.166666666666664	27.333333333333332	47.166666666666664	1.0	8.108661816603173e-07	FALSE
93	H10	plate_1	1	0	0	0.073	0.073	0.43700000000000006	9.965166666666667		0.073	6.527068658048567	37.39685444596534	0.36297912578940095	1.7880747868831435	2.687846650756276e-05	6.159479145395608e-05	0.27136989236670866	-0.0032124314491139548	2.554252332544241	22.447935684735505	0.4166666666666667	47.083333333333336	25.25	47.166666666666664	1.0	5.901549385926472e-07	FALSE
94	H11	plate_1	1	0	0	0.073	0.073	0.44299999999999995	9.912749999999999		0.073	6.494696841781713	36.64528394027138	0.36944729934556936	1.8018203502192804	0.0001264737596441412	0.00028590319909227446	0.30967091429857474	-0.007091491422826217	2.2383347888191882	23.228046291136422	0.4166666666666667	47.083333333333336	25.75	47.166666666666664	1.0	6.493660375748122e-07	FALSE
95	H12	plate_1	1	0	0	0.073	0.07200000000000001	0.503	13.272666666666664		0.073	9.853570300113041	49.10588212268694	0.42917017724053963	1.9284827238092603	0.00017642771076953334	0.0003513911625674382	0.2827961403175989	-0.004286987126344241	2.451048942116023	18.419700248585826	0.4166666666666667	47.0	23.666666666666668	47.166666666666664	1.0	2.27953004015807e-06	FALSE
